Customer_ID,Age_Group,Gender,City_Tier,Income_Level,Connection_Type,Booking_Method,Booking_Frequency,Delivery_Days,Complaint,Overall_Satisfaction
1917,50+,Male,Tier 1,<20k,Commercial,Agent,Monthly,5,1,1
1918,26-35,Male,Tier 2,20k-50k,Domestic,Website,2-3 months,3,0,2
1919,36-50,Female,Tier 2,1L+,Domestic,Mobile App,3-6 months,1,0,5
1920,18-25,Male,Tier 2,<20k,Domestic,Website,2-3 months,3,0,3
1921,36-50,Female,Tier 2,50k-1L,Domestic,Website,Monthly,5,1,2
1922,18-25,Male,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,1,0,5
1923,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,1,0,4
1924,36-50,Prefer not to say,Tier 2,1L+,Domestic,Agent,3-6 months,3,1,4
1925,26-35,Male,Tier 1,50k-1L,Domestic,Call,3-6 months,3,1,4
1926,18-25,Female,Tier 1,50k-1L,Domestic,Agent,2-3 months,2,1,3
1927,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,3,1,2
1928,36-50,Male,Tier 1,50k-1L,Commercial,Mobile App,2-3 months,1,0,5
1929,50+,Male,Tier 2,1L+,Domestic,Mobile App,Monthly,2,0,3
1930,36-50,Male,Tier 1,50k-1L,Domestic,Call,Monthly,4,1,1
1931,50+,Female,Tier 3,20k-50k,Domestic,Mobile App,Monthly,2,0,5
1932,50+,Female,Tier 1,20k-50k,Domestic,Call,2-3 months,2,1,4
1933,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,Monthly,2,1,3
1934,36-50,Female,Tier 2,20k-50k,Domestic,Call,2-3 months,5,1,2
1935,36-50,Female,Tier 1,50k-1L,Domestic,Website,Monthly,5,1,1
1936,50+,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,3
1937,36-50,Male,Tier 2,<20k,Domestic,Agent,2-3 months,5,1,1
1938,26-35,Male,Tier 1,20k-50k,Domestic,Call,3-6 months,2,1,3
1939,26-35,Male,Tier 1,20k-50k,Domestic,Website,3-6 months,6,1,1
1940,36-50,Male,Tier 2,<20k,Domestic,Agent,2-3 months,4,1,3
1941,36-50,Male,Tier 1,<20k,Commercial,Mobile App,2-3 months,2,0,5
1942,50+,Male,Tier 1,20k-50k,Domestic,Website,3-6 months,3,0,2
1943,26-35,Prefer not to say,Tier 1,<20k,Commercial,Call,3-6 months,6,1,1
1944,26-35,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,2,0,3
1945,18-25,Prefer not to say,Tier 2,50k-1L,Domestic,Call,2-3 months,3,1,4
1946,50+,Prefer not to say,Tier 2,1L+,Domestic,Agent,Monthly,6,1,1
1947,18-25,Male,Tier 2,50k-1L,Domestic,Call,2-3 months,5,1,1
1948,26-35,Prefer not to say,Tier 1,1L+,Domestic,Mobile App,3-6 months,1,0,5
1949,50+,Male,Tier 1,50k-1L,Domestic,Agent,Monthly,4,1,1
1950,36-50,Prefer not to say,Tier 3,20k-50k,Domestic,Agent,2-3 months,3,1,2
1951,50+,Female,Tier 2,50k-1L,Commercial,Call,3-6 months,2,1,3
1952,36-50,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,2-3 months,1,0,4
1953,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,4
1954,50+,Male,Tier 2,<20k,Domestic,Agent,3-6 months,2,1,3
1955,36-50,Prefer not to say,Tier 2,50k-1L,Domestic,Agent,2-3 months,5,1,1
1956,18-25,Female,Tier 2,<20k,Domestic,Mobile App,Monthly,2,0,3
1957,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,2,0,3
1958,36-50,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,1,0,5
1959,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Agent,Monthly,5,1,2
1960,36-50,Male,Tier 2,20k-50k,Domestic,Mobile App,3-6 months,1,0,5
1961,26-35,Male,Tier 2,<20k,Commercial,Mobile App,Monthly,3,0,2
1962,18-25,Male,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,1,0,4
1963,26-35,Male,Tier 2,20k-50k,Domestic,Call,3-6 months,3,1,4
1964,26-35,Male,Tier 2,50k-1L,Domestic,Mobile App,Monthly,3,0,3
1965,18-25,Male,Tier 1,50k-1L,Commercial,Mobile App,Monthly,2,0,4
1966,18-25,Female,Tier 2,20k-50k,Domestic,Website,3-6 months,2,0,4
1967,18-25,Prefer not to say,Tier 2,50k-1L,Commercial,Mobile App,3-6 months,3,0,3
1968,50+,Female,Tier 3,20k-50k,Commercial,Mobile App,Monthly,2,0,4
1969,18-25,Male,Tier 2,20k-50k,Commercial,Website,3-6 months,2,0,4
1970,18-25,Male,Tier 2,<20k,Domestic,Mobile App,2-3 months,2,0,4
1971,18-25,Prefer not to say,Tier 2,20k-50k,Domestic,Call,Monthly,2,1,4
1972,18-25,Female,Tier 3,20k-50k,Domestic,Mobile App,2-3 months,3,0,3
1973,36-50,Prefer not to say,Tier 2,<20k,Domestic,Agent,Monthly,2,1,3
1974,50+,Female,Tier 2,50k-1L,Domestic,Mobile App,2-3 months,3,0,3
1975,26-35,Male,Tier 3,50k-1L,Domestic,Agent,2-3 months,3,1,2
1976,18-25,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,3-6 months,1,0,5
1977,36-50,Prefer not to say,Tier 3,<20k,Domestic,Mobile App,Monthly,1,0,4
1978,36-50,Male,Tier 1,20k-50k,Domestic,Agent,3-6 months,5,1,2
1979,36-50,Prefer not to say,Tier 2,20k-50k,Domestic,Website,3-6 months,5,1,1
1980,26-35,Female,Tier 2,50k-1L,Domestic,Mobile App,Monthly,2,0,5
1981,18-25,Female,Tier 2,20k-50k,Domestic,Agent,2-3 months,5,1,1
1982,50+,Female,Tier 3,50k-1L,Domestic,Mobile App,Monthly,3,0,2
1983,50+,Female,Tier 1,50k-1L,Commercial,Call,Monthly,6,1,1
1984,36-50,Male,Tier 1,<20k,Domestic,Mobile App,Monthly,2,0,4
1985,26-35,Prefer not to say,Tier 2,1L+,Domestic,Call,3-6 months,3,1,3
1986,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,Monthly,3,0,3
1987,26-35,Male,Tier 2,20k-50k,Domestic,Mobile App,Monthly,1,0,5
1988,50+,Prefer not to say,Tier 1,20k-50k,Domestic,Mobile App,Monthly,1,0,5
1989,36-50,Prefer not to say,Tier 1,<20k,Domestic,Mobile App,2-3 months,2,0,3
1990,18-25,Male,Tier 1,<20k,Domestic,Website,2-3 months,4,1,2
1991,50+,Male,Tier 1,20k-50k,Domestic,Website,2-3 months,5,1,1
1992,36-50,Female,Tier 2,50k-1L,Domestic,Agent,2-3 months,6,1,1
1993,36-50,Prefer not to say,Tier 2,1L+,Domestic,Mobile App,3-6 months,2,0,4
1994,18-25,Prefer not to say,Tier 3,50k-1L,Domestic,Mobile App,3-6 months,1,0,5
1995,18-25,Male,Tier 3,<20k,Domestic,Agent,Monthly,4,1,2
1996,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Website,3-6 months,6,1,1
1997,26-35,Female,Tier 2,20k-50k,Domestic,Mobile App,2-3 months,3,0,2
1998,18-25,Prefer not to say,Tier 1,50k-1L,Domestic,Agent,Monthly,2,1,3
1999,36-50,Male,Tier 1,50k-1L,Commercial,Website,Monthly,2,0,3
2000,18-25,Male,Tier 2,50k-1L,Domestic,Agent,2-3 months,2,1,5
